epic, Kp, cdpp_sap, cdpp_pdc, cdpp_k2sc_pdc, cdpp_halo, cdpp_k2sc_halo, enclosed_weight
212485730, 11.764000, 4233.808984, 52.640827, 29.181107, 58.855887, 33.388394, 0.147860
212363969, 11.699000, 4476.059293, 61.191701, 31.516290, 56.312485, 56.223161, 0.185854
212821984, 11.854000, 2161.762021, 307.596223, 310.772220, 305.536955, 303.238876, 0.162827
212467426, 11.094000, 428.522756, 34.201218, 15.574353, 36.235758, 18.015858, 0.525212
212531752, 11.739000, 1576.450839, 574.302100, 440.271476, 448.583278, 445.198223, 0.118912
212365146, 11.447000, 880.205017, 537.625078, 105.199353, 305.099517, 115.157219, 0.158663
212484819, 11.693000, 8223.185363, 2789.180627, 2786.720914, 2539.652042, 2359.861097, 0.148420
212579622, 11.916000, 1480.505881, 447.071135, 420.362501, 446.580965, 446.142965, 0.138476
212670342, 11.996000, 361.759052, 244.165440, 243.274308, 247.339777, 246.272459, 0.206433
212633249, 11.187000, 501.153124, 43.289723, 28.414139, 36.820876, 36.687751, 0.209743
212800425, 11.173000, 2425.167464, 645.062980, 459.034694, 464.600819, 465.164999, 0.167614
212459771, 11.296000, 698.150148, 267.060367, 105.451763, 177.423754, 126.784674, 0.140218
212682665, 11.831000, 703.073279, 75.238565, 36.906573, 62.974439, 42.667108, 0.098540
212435723, 11.383000, 4655.386402, 76.682345, 38.546416, 40.933092, 39.613643, 0.187371
212749010, 11.567000, 1403.095238, 105.600358, 62.732299, 80.219603, 49.993770, 0.140232
212680733, 11.890000, 411.957072, 78.414241, 36.715419, 69.892875, 49.656498, 0.208340
212633551, 11.489000, 641.759606, 436.076954, 443.379174, 440.045931, 443.431503, 0.142605
212733687, 11.394000, 511.319772, 59.392084, 29.167959, 39.863310, 34.258754, 0.519733
212314198, 11.554000, 17736.019127, 16573.828614, 16664.657219, 16526.403928, 16799.532415, 0.296170
212612580, 11.894000, 78.523735, 20.190850, 19.107514, 26.332902, 24.482097, 0.387740
212281978, 11.689000, 10631.723326, 678.474683, 140.920812, 137.213907, 102.003511, 0.192456
212301511, 11.480000, 1237.634245, 172.524675, 29.248752, 126.544068, 43.339868, 0.172864
212517811, 11.797000, 485.206496, 426.070285, 91.744628, 197.800981, 107.831003, 0.210501
212443124, 11.983000, 345.780267, 37.745001, 24.917031, 35.498398, 33.834668, 0.329974
212594996, 11.637000, 1746.307354, 50.470512, 24.063569, 80.156879, 43.336955, 0.125597
212682402, 11.884000, 1441.189535, 101.905012, 22.437902, 106.185772, 58.090071, 0.132733
212809791, 11.719000, 4837.143069, 82.069428, 32.031694, 75.027849, 58.730740, 0.173929
212576550, 11.771000, 350.818904, 32.136593, 20.447744, 34.990097, 28.950067, 0.210950
212713897, 11.161000, 1925.019725, 233.974643, 220.546239, 247.838426, 221.601957, 0.140267
212542543, 11.070000, 1628.507920, 74.297736, 61.339533, 73.171115, 62.545889, 0.148985
212320879, 11.877000, 5306.285068, 1478.366735, 1399.264166, 1334.521641, 1332.429225, 0.157530
212280245, 11.657000, 3824.708675, 124.918800, 38.333293, 90.482135, 56.590261, 0.182356
212287937, 11.622000, 10551.060210, 401.718254, 360.589800, 356.025918, 354.350567, 0.131432
212748824, 11.215000, 2269.744955, 141.101297, 37.358336, 97.657281, 56.806058, 0.178804
212570114, 11.522000, 609.709354, 467.442626, 457.724829, 460.247106, 459.532213, 0.219954
212571593, 11.305000, 1037.178879, 46.203418, 26.191037, 57.454363, 32.044881, 0.156780
212301917, 11.791000, 2302.572123, 141.957611, 89.786667, 113.387390, 95.576525, 0.160209
212762029, 11.948000, 2516.685077, 87.269892, 35.081524, 109.996887, 41.004177, 0.167258
212631384, 11.442000, 1564.889956, 457.976749, 440.426789, 457.165216, 457.590488, 0.137236
212387761, 11.103000, 6084.259994, 302.046542, 158.730352, 105.510962, 88.175743, 0.101126
212773831, 11.022000, 1243.399538, 1424.947058, 407.438274, 754.167709, 535.810888, 0.181226
212518509, 11.039000, 90.854613, 24.446867, 22.603568, 23.237338, 22.132238, 0.884231
212782582, 11.560000, 1602.427286, 219.957170, 123.228835, 344.385057, 139.699823, 0.165989
212677229, 11.012000, 301.171020, 277.490866, 269.161054, 273.850568, 272.878033, 0.516902
212588577, 11.096000, 155.533474, 28.412725, 25.748046, 28.638440, 24.962978, 0.863527
212571361, 11.795000, 350.030755, 25.696284, 23.170780, 31.041686, 30.615864, 0.255264
212586350, 11.711000, 106.508607, 34.386626, 28.480828, 38.520788, 33.061197, 0.606692
212688373, 11.729000, 1385.269337, 149.101673, 68.846488, 94.613020, 45.576068, 0.123379
212671347, 11.495000, 737.433504, 213.300202, 198.659681, 212.855085, 204.869116, 0.203163
212361899, 11.969000, 7212.836492, 183.525326, 79.695415, 74.142016, 53.250561, 0.178296
212277232, 11.996000, 3722.985668, 96.468099, 39.690383, 116.316499, 85.030828, 0.167299
212676580, 11.316000, 659.960968, 64.287033, 22.719207, 68.802242, 25.296166, 0.186809
212642718, 11.912000, 7741.333486, 179.502068, 111.537064, 116.163930, 112.336027, 0.163257
212409092, 11.652000, 602.209536, 350.443480, 302.611103, 319.391326, 312.254841, 0.264849
212464382, 11.947000, 1541.631575, 117.610727, 36.610911, 84.970325, 62.747939, 0.176355
212735367, 11.044000, 1452.611657, 139.587430, 55.298427, 154.210553, 65.567751, 0.195026
212682973, 11.060000, 385.310911, 98.814565, 64.451693, 87.854705, 65.926375, 0.188209
212684981, 11.612000, 2473.171496, 313.152488, 243.808641, 288.559123, 216.709993, 0.165501
212354789, 11.722000, 7153.231530, 109.098328, 58.552849, 65.585728, 52.320155, 0.181339
212791838, 11.223000, 492.436763, 59.390891, 31.165595, 77.615712, 40.517789, 0.538124
212509097, 11.136000, 999.659804, 101.136671, 56.684505, 6.089682, 4.690905, 1.000000
212320325, 11.573000, 6774.087180, 135.836475, 42.201791, 53.712693, 43.378976, 0.183089
212443828, 11.270000, 937.474333, 98.237182, 58.990843, 53.833164, 47.105414, 0.516814
212681190, 11.979000, 3569.983013, 145.856733, 116.197427, 130.370022, 130.864034, 0.163744
212703330, 11.903000, 1590.876022, 220.146049, 52.304422, 136.898991, 78.784778, 0.137435
212364163, 11.598000, 3252.211171, 392.705555, 346.656219, 378.349880, 415.176382, 0.201533
212821980, 11.597000, 2004.540580, 574.822767, 118.149631, 164.037516, 140.818564, 0.180098
212407479, 11.109000, 3072.600065, 209.471311, 188.711708, 204.618414, 203.548662, 0.187276
212294383, 11.562000, 9250.804699, 73.248455, 29.266176, 54.962300, 44.181156, 0.183897
212504932, 11.042000, 255.876924, 129.674901, 42.410693, 60.646394, 50.311062, 0.886384
212423445, 11.590000, 5273.592777, 95.644192, 31.714578, 56.995238, 51.248310, 0.183302
212641270, 11.856000, 1310.544116, 61.181571, 34.564393, 65.086087, 49.258773, 0.132732
212539630, 11.499000, 121.213949, 41.874698, 37.951782, 41.927235, 39.816895, 0.415527
212408918, 11.811000, 658.855469, 130.529107, 45.335430, 59.075542, 51.608595, 0.231471
212812804, 11.615000, 781.107888, 83.419264, 30.379732, 60.735941, 46.095803, 0.151264
212680657, 11.076000, 425.235966, 59.542993, 27.416560, 71.440463, 39.612162, 0.550873
212696782, 11.884000, 1404.029396, 445.176756, 396.951576, 451.632674, 398.230461, 0.352764
212562142, 11.813000, 4115.457506, 87.803983, 29.563822, 70.053112, 43.899419, 0.183160
212711741, 11.384000, 1264.909128, 635.360972, 613.267070, 610.634205, 626.003394, 0.201669
212374293, 11.695000, 8177.608442, 81.700000, 34.019187, 50.309150, 44.176708, 0.134509
212777050, 11.527000, 947.285501, 410.193648, 396.959694, 421.969617, 408.499732, 0.150267
212632328, 11.935000, 3776.593339, 105.857005, 56.304270, 75.149790, 67.287061, 0.134130
212626835, 11.406000, 396.423231, 41.402528, 20.321183, 33.635044, 28.178799, 0.172597
212334111, 11.108000, 4598.560169, 122.308952, 52.326591, 138.853228, 90.057943, 0.182603
212402378, 11.817000, 952.522188, 539.692583, 527.941233, 528.202818, 515.571258, 0.272847
212749885, 11.966000, 1405.394664, 167.849871, 138.679122, 156.252414, 145.979123, 0.150808
212566775, 11.691000, 2159.918334, 201.212011, 191.409549, 195.245393, 184.327632, 0.150064
212585212, 11.436000, 467.170845, 389.772231, 382.230279, 380.037588, 378.833558, 0.249384
212710520, 11.722000, 5552.238378, 317.821437, 120.329138, 186.903912, 79.485023, 0.102746
212484349, 11.071000, 296.308642, 57.590758, 34.610020, 49.222782, 40.984852, 0.233896
212432798, 11.578000, 1346.560198, 324.415826, 315.640889, 308.060607, 297.369305, 0.221384
212303300, 11.097000, 6101.123522, 191.837565, 113.950383, 95.553880, 92.196641, 0.184670
212505239, 11.527000, 881.615224, 323.085313, 265.072511, 275.805381, 269.773386, 0.109624
212711363, 11.936000, 3016.543170, 590.947421, 574.254856, 575.256546, 563.937207, 0.191878
212549318, 11.445000, 97.391246, 33.763537, 27.003197, 26.313703, 24.692836, 0.380324
212726817, 11.205000, 1280.807974, 572.307569, 557.299160, 553.839579, 551.170985, 0.207454
212549722, 11.565000, 380.942176, 38.405784, 20.618744, 29.987362, 24.483912, 0.193543
212444335, 11.087000, 1936.196069, 55.396423, 28.369591, 58.465768, 33.487602, 0.147977
212437265, 11.424000, 1156.322523, 309.465656, 299.161003, 291.709396, 300.626100, 0.154493
212558055, 11.508000, 800.912497, 783.461317, 64.651322, 84.210647, 87.227664, 0.248225
212686504, 11.438000, 5443.353928, 382.611491, 371.563992, 380.854483, 371.533787, 0.166891
212827648, 11.531000, 1517.781433, 115.561965, 30.611762, 77.153365, 60.685992, 0.178033
212624506, 11.470000, 978.755925, 412.962401, 225.655388, 259.185775, 203.316035, 0.554481
212754940, 11.412000, 2725.877814, 135.045035, 46.455802, 63.879207, 47.542249, 0.123129
212636441, 11.864000, 4415.301763, 20123.919594, 2450.467065, 13.177367, 7.305036, 0.216720
212328964, 11.600000, 3377.608508, 91.983996, 33.197229, 57.954827, 52.007309, 0.215053
212594146, 11.663000, 2959.805243, 433.803844, 424.180934, 447.572094, 450.577306, 0.169420
212812158, 11.938000, 2063.563459, 134.777493, 40.148027, 81.407486, 61.893686, 0.146066
212307713, 11.922000, 4542.384888, 92.566122, 30.980578, 64.808835, 53.106532, 0.147396
212802551, 11.871000, 3939.087149, 164.293027, 105.419733, 144.181337, 125.805007, 0.173966
212559972, 11.272000, 669.212104, 386.404231, 385.141310, 389.658070, 384.063893, 0.885739
212619430, 11.526000, 3843.313711, 413.184218, 136.073666, 127.822383, 111.032565, 0.141897
212792426, 11.112000, 2113.894139, 523.032703, 499.509648, 508.386180, 496.564639, 0.177205
212708825, 11.202000, 579.526273, 149.261115, 115.579960, 118.448931, 113.032735, 0.567362
212794525, 11.487000, 1628.891557, 42.204308, 24.670638, 62.393502, 53.461785, 0.144957
212587543, 11.455000, 1314.352767, 71.627720, 29.240881, 61.314096, 45.180858, 0.120770
212799070, 11.438000, 3142.102454, 107.549028, 41.266210, 63.182491, 51.035021, 0.165854
212748914, 11.170000, 1311.213381, 107.955814, 48.233267, 96.590091, 49.790421, 0.566965
212288070, 11.675000, 4490.841127, 513.765506, 517.548539, 516.887019, 521.892639, 0.177482
212353918, 11.951000, 8046.395770, 446.233288, 407.644433, 400.216142, 395.615416, 0.160387
212586125, 11.168000, 309.822473, 41.937486, 29.649701, 28.957780, 28.999474, 0.894785
212716409, 11.987000, 2805.534354, 69.309687, 33.945925, 53.760653, 41.522516, 0.124550
212416836, 11.368000, 5112.950836, 783.918127, 165.173792, 119.317507, 118.564166, 0.156170
212544067, 11.716000, 154.791039, 48.790405, 42.248877, 41.553204, 36.951036, 0.322459
212793694, 11.864000, 1959.783771, 549.165478, 555.789767, 536.864525, 536.646795, 0.174800
212640437, 11.449000, 944.929246, 85.183984, 41.242094, 50.581938, 38.897750, 0.221430
212714478, 11.745000, 3466.736995, 174.152609, 43.493596, 83.177405, 40.171824, 0.125277
212401596, 11.846000, 10738.270275, 226.208463, 60.140195, 67.017711, 71.867817, 0.173858
212649148, 11.098000, 944.604591, 936.565703, 440.235454, 430.960436, 429.759699, 0.857159
212694406, 11.679000, 626.183022, 99.117990, 57.175578, 42.285135, 37.603382, 0.179826
212357382, 11.837000, 9409.619410, 144.816612, 45.216209, 55.516355, 43.649595, 0.172489
212806704, 11.804000, 3338.326306, 229.694464, 121.075898, 162.468941, 115.559850, 0.190273
212310942, 11.798000, 9884.266955, 172.818883, 49.571825, 53.852067, 45.803052, 0.185987
212272120, 11.813000, 6663.888821, 368.094375, 137.838897, 198.134687, 166.755572, 0.181481
212644751, 11.535000, 739.979651, 404.408087, 403.949794, 397.065109, 393.725180, 0.232690
212389824, 11.465000, 896.493086, 460.180545, 407.600486, 409.530523, 408.873356, 0.137263
212294697, 11.814000, 6050.568322, 140.818272, 33.309918, 62.224287, 59.251698, 0.184548
212446522, 11.924000, 6419.337693, 353.003579, 314.752157, 349.938450, 349.378827, 0.151698
212505013, 11.500000, 1172.035910, 56.437881, 36.069589, 40.516671, 33.553309, 0.104688
212450069, 11.590000, 1768.618211, 235.935327, 131.560060, 175.971498, 117.286439, 0.180359
212508016, 11.918000, 512.899199, 31.795134, 22.990442, 33.110002, 29.196533, 0.283321
212576228, 11.257000, 198.630888, 92.431984, 40.187823, 34.915165, 35.604514, 0.394452
212683875, 11.691000, 382.923109, 31.562848, 19.612480, 39.001536, 29.229121, 0.212778
212298595, 11.232000, 2586.088216, 258.218841, 212.561173, 197.551011, 193.208211, 0.144687
212621676, 11.553000, 4919.346022, 79.846956, 34.280977, 44.532515, 35.517407, 0.151981
212809327, 11.011000, 633.891100, 295.561154, 258.500327, 299.166802, 271.629523, 0.181189
212443122, 11.782000, 1319.800847, 680.369337, 609.153271, 625.610894, 616.847903, 0.154097
212722875, 11.533000, 619.428209, 403.122172, 383.053745, 396.931796, 378.396369, 0.525663
212424228, 11.969000, 236047.018008, 17264.059843, 1582.363545, 68.956544, 49.992617, 0.120049
212285811, 11.803000, 17988.278138, 302.587873, 47.340815, 74.650840, 52.161936, 0.166219
212706291, 11.541000, 1341.456094, 129.891582, 124.473195, 129.825053, 129.494483, 0.189813
212609963, 11.925000, 448.160424, 50.121371, 32.604627, 38.227182, 32.514695, 0.267618
212696475, 11.418000, 2460.987928, 76.411026, 29.455163, 45.398576, 30.785578, 0.125838
212699332, 11.672000, 600.029462, 30.321007, 27.905661, 31.827014, 29.138412, 0.217415
212685532, 11.283000, 2962.108597, 66.803597, 36.931434, 60.934434, 44.749606, 0.143034
212684298, 11.588000, 360.823635, 55.959078, 29.309359, 73.718093, 39.342029, 0.814420
212731100, 11.761000, 1735.173488, 117.592340, 32.275694, 57.539660, 43.898716, 0.180667
212756779, 11.867000, 4061.653435, 167.972673, 43.990004, 140.660982, 94.813581, 0.166134
212794436, 11.457000, 2171.876090, 537.645157, 520.339395, 517.173994, 519.158646, 0.145262
212319716, 11.921000, 5613.804955, 73.620437, 30.467966, 49.431479, 37.090494, 0.161783
212327814, 11.069000, 2299.899496, 2325.477153, 202.280328, 429.790065, 153.572273, 0.227575
212332853, 11.019000, 581.434008, 344.202262, 301.696770, 300.520228, 307.124968, 0.565952
212519299, 11.189000, 3512.630367, 60.664629, 23.825696, 43.034063, 26.555864, 0.190273
212326411, 11.321000, 6568.300252, 89.887057, 28.223296, 90.684520, 40.574418, 0.159123
212307616, 11.857000, 11854.457513, 878.977399, 826.115360, 805.753234, 814.841893, 0.192893
212775794, 11.898000, 5073.813354, 110.686775, 42.090404, 56.183809, 52.290683, 0.158751
212613819, 11.573000, 327.715409, 327.479129, 307.286329, 304.719470, 305.994277, 0.283758
212786574, 11.224000, 1553.076475, 199.880949, 179.365088, 198.401205, 183.000364, 0.165650
212601217, 11.657000, 1932.260472, 250.715473, 63.795026, 98.291839, 82.449856, 0.191762
212676868, 11.761000, 1418.969324, 330.342393, 314.278758, 325.212576, 313.550896, 0.213962
212711971, 11.937000, 3398.206659, 89.628521, 34.493639, 72.089048, 57.861796, 0.149111
212742331, 11.799000, 3285.033716, 153.980950, 65.281415, 91.818218, 53.181015, 0.158617
212481401, 11.527000, 1153.315382, 95.554904, 52.447180, 74.382452, 51.644173, 0.157380
212795268, 11.958000, 2157.555083, 107.923215, 32.289003, 67.342925, 55.380348, 0.174948
212302012, 11.909000, 8063.804411, 126.710868, 45.170752, 60.541298, 50.740707, 0.185836
212761175, 11.835000, 2668.787368, 89.473612, 34.779794, 69.130780, 50.189925, 0.177881
212436203, 11.866000, 3354.358534, 316.618245, 280.628540, 286.405360, 287.461082, 0.125872
212810008, 11.013000, 1073.026198, 276.549505, 276.733759, 271.194147, 262.524940, 0.194540
212509459, 11.832000, 685.128660, 399.020431, 374.658470, 362.639544, 360.174375, 0.141909
212446642, 11.217000, 3850.137682, 82.358686, 34.488606, 66.701084, 43.505825, 0.172416
212797266, 11.808000, 3480.902088, 784.952480, 76.746026, 147.214951, 106.277259, 0.187179
212581812, 11.921000, 438.349744, 114.432102, 48.826803, 88.649228, 83.881284, 0.282086
212614499, 11.065000, 242.860252, 26.064975, 23.577614, 25.275031, 24.478591, 0.896792
212665000, 11.218000, 690.557806, 122.431353, 111.962799, 117.939490, 112.977029, 0.214727
212808065, 11.959000, 11895.313618, 501.689817, 88.078086, 111.378116, 66.709588, 0.217454
212587347, 11.027000, 649.014369, 514.058218, 264.282725, 308.371559, 271.777877, 0.475283
212735068, 11.164000, 538.497658, 120.292714, 86.944319, 88.852957, 85.094216, 0.527260
212346879, 11.646000, 1733.700064, 172.135287, 169.823583, 174.403249, 172.737745, 0.159189
212296416, 11.277000, 10173.951364, 117.703348, 40.914372, 54.483170, 40.707085, 0.200206
212465284, 11.818000, 3391.613018, 395.611606, 142.473775, 158.001495, 137.939820, 0.198666
212321156, 11.356000, 1479.234873, 172.725906, 102.297672, 114.759701, 109.068143, 0.166840
212562013, 11.344000, 367.912751, 43.297640, 27.607663, 58.985672, 45.661216, 0.512247
212747075, 11.898000, 455.132870, 137.784765, 72.623244, 62.924294, 52.517874, 0.125405
212725648, 11.533000, 941.677878, 213.190188, 192.827214, 209.563340, 200.892284, 0.151569
212329998, 11.013000, 3985.260276, 58.252866, 25.722538, 34.069631, 22.325433, 0.175261
212555806, 11.394000, 1482.859259, 465.293481, 462.832106, 476.180907, 471.399993, 0.169469
212594802, 11.056000, 408.028995, 350.978731, 344.788403, 337.575655, 337.114757, 0.849403
212770357, 11.790000, 381.759044, 62.173949, 24.057607, 44.089967, 34.564209, 0.148637
212538777, 11.331000, 68.318129, 52.318895, 32.675679, 24.675166, 23.463035, 0.904785
212820133, 11.151000, 2322.452285, 663.744366, 438.368660, 462.886253, 445.129191, 0.171140
212582173, 11.426000, 318.950457, 31.759988, 23.089005, 24.786746, 24.025797, 0.730866
212667221, 11.330000, 2149.537288, 91.627155, 41.841638, 54.330173, 35.801287, 0.109008
212522842, 11.936000, 431.240456, 51.860517, 42.240269, 47.158441, 44.304399, 0.240939
212344856, 11.344000, 12197.163386, 206.237817, 77.277572, 72.643061, 72.122493, 0.168298
212392367, 11.703000, 1393.834475, 437.864661, 419.281721, 420.296511, 421.634037, 0.147173
212494855, 11.963000, 2261.945005, 334.488865, 312.435275, 316.948898, 318.979436, 0.177389
212552035, 11.905000, 2361.844813, 59.480521, 26.900568, 77.126209, 45.420969, 0.130013
212447624, 11.026000, 597.489964, 470.836741, 483.995521, 496.782836, 497.273489, 0.863444
212534560, 11.096000, 3808.733566, 394.648769, 385.630277, 392.840236, 393.059434, 0.176806
212562494, 11.807000, 3182.818227, 625.558387, 595.192624, 600.363929, 605.747209, 0.149493
212544453, 11.338000, 854.952377, 847.848430, 425.723015, 405.555437, 405.560569, 0.205391
212450810, 11.488000, 3747.518854, 108.336035, 56.207219, 54.988464, 60.599625, 0.175586
212759100, 11.877000, 8398.333708, 353.956332, 297.832742, 301.753560, 290.540826, 0.100953
212318873, 11.189000, 823.420082, 157.585687, 68.407460, 85.523435, 71.237342, 0.508618
212461372, 11.788000, 2313.092520, 197.409269, 141.799845, 162.986994, 142.023829, 0.200655
212298733, 11.181000, 1661.298355, 523.218352, 445.353021, 478.948144, 453.107613, 0.194500
212761856, 11.685000, 4226.915413, 485.616012, 481.351235, 512.903805, 487.729754, 0.184849
212645104, 11.366000, 448.710585, 51.229973, 32.859896, 54.116012, 40.900745, 0.537267
212640977, 11.137000, 940.420419, 87.461743, 38.315098, 68.005168, 43.778494, 0.566826
212351044, 11.471000, 6049.273151, 128.941013, 67.670475, 62.459700, 61.678065, 0.220295
212822826, 11.583000, 694.882212, 75.048730, 27.593716, 126.577614, 52.348892, 0.161363
212391108, 11.551000, 1024.745961, 156.377741, 47.906385, 80.995786, 66.647196, 0.118671
212524868, 11.539000, 155.528571, 46.398801, 45.268209, 111.995389, 97.303872, 0.642872
212686699, 11.892000, 935.517372, 133.434657, 73.389909, 70.979429, 64.822212, 0.221866
212697187, 11.052000, 276.347902, 76.191063, 29.209507, 44.930012, 28.075597, 0.504041
212604027, 11.284000, 132.987022, 23.001995, 18.806811, 21.366291, 20.392050, 0.338574
212731641, 11.566000, 1787.940461, 82.990040, 33.114293, 56.633659, 50.023848, 0.145297
212568186, 11.849000, 815.330782, 673.073432, 672.021712, 539.777470, 528.097361, 0.116693
212326198, 11.406000, 2578.224292, 65.603682, 27.747908, 52.614777, 43.949745, 0.160896
212378294, 11.170000, 5343.220993, 428.756855, 228.903623, 231.918164, 197.881233, 0.206068
212743777, 11.312000, 939.447222, 488.337036, 470.296967, 456.805747, 464.728604, 0.170236
212696650, 11.008000, 700.797778, 162.798005, 59.593176, 66.671748, 45.029284, 0.525537
212637471, 11.534000, 1508.914895, 350.129867, 349.575810, 356.875930, 354.079610, 0.143544
212769096, 11.042000, 877.236816, 202.266969, 181.640294, 214.327162, 180.916892, 0.496739
212285073, 11.791000, 3434.064736, 128.912569, 37.626714, 78.396436, 61.897520, 0.159382
212327356, 11.300000, 4784.086595, 68.364638, 31.977437, 51.954055, 36.724805, 0.189473
212583499, 11.719000, 1017.163039, 67.853965, 54.214860, 50.971440, 48.366165, 0.186599
212521485, 11.839000, 236.246755, 28.871038, 22.293197, 33.857345, 31.218954, 0.296374
212705848, 11.638000, 1241.768692, 218.666500, 52.290227, 83.652541, 57.410922, 0.174481
212410936, 11.464000, 1453.568592, 287.532936, 124.292403, 134.915781, 102.965147, 0.134210
212292691, 11.774000, 3412.776682, 180.335313, 33.941165, 56.705488, 45.799155, 0.208039
212581937, 11.261000, 112.289572, 57.714750, 49.975292, 51.412705, 53.422515, 0.889315
212543282, 11.839000, 613.658470, 33.142505, 25.197254, 35.155144, 28.212417, 0.221015
212539823, 11.937000, 433.021125, 50.732199, 45.756587, 41.458047, 32.690728, 0.230022
212696840, 11.502000, 430.017128, 109.564455, 24.919862, 82.474262, 35.394862, 0.530758
212612038, 11.632000, 1072.473458, 67.240325, 28.997495, 72.628081, 42.655944, 0.167940
212648383, 11.956000, 4585.561828, 62.668852, 26.710588, 52.018179, 36.317516, 0.126951
212426389, 11.282000, 4314.476960, 319.663054, 89.315246, 103.425837, 67.027010, 0.151793
212394465, 11.972000, 1306.599157, 884.364742, 842.862573, 811.903770, 841.658822, 0.115642
212430975, 11.280000, 2297.246561, 126.894663, 40.554983, 62.548621, 45.965085, 0.172546
212668057, 11.075000, 409.625441, 351.441569, 319.541466, 329.448854, 319.461807, 0.868721
212423394, 11.994000, 4842.197857, 1793.777710, 1604.671653, 1672.811649, 1597.056535, 0.157588
212424987, 11.922000, 2731.864631, 450.961491, 430.509185, 442.696897, 431.327252, 0.165311
212655283, 11.128000, 1260.049471, 133.219364, 41.513864, 66.602668, 39.826967, 0.175220
212643000, 11.141000, 300.218496, 123.398938, 46.219863, 64.909459, 46.062409, 0.873533
212497841, 11.155000, 2784.714225, 2677.117348, 2652.253389, 2685.317325, 2630.516006, 0.517106
212436140, 11.638000, 718.848212, 54.255074, 28.998961, 35.145415, 34.100352, 0.218437
212398575, 11.969000, 1740.284447, 363.853350, 349.815867, 331.800100, 322.153763, 0.152223
212641438, 11.081000, 4546.044281, 94.749337, 26.762378, 66.938477, 39.338491, 0.191867
212370565, 11.746000, 6744.606199, 301.392624, 279.265397, 279.279560, 276.344916, 0.192473
212461674, 11.493000, 7554.842769, 164.626087, 99.709077, 97.083700, 93.187547, 0.141574
212458332, 11.976000, 4653.038901, 95.146082, 40.893215, 68.983979, 59.211610, 0.150630
212485655, 11.412000, 4190.870761, 51.134950, 21.001498, 42.438668, 34.107580, 0.163637
212638666, 11.600000, 2554.711690, 126.669853, 43.690771, 75.101998, 41.510050, 0.108889
212665214, 11.467000, 2002.483638, 105.847767, 37.972658, 57.226302, 34.776548, 0.086248
212575917, 11.034000, 677.266933, 43.673945, 37.015073, 46.134909, 35.956422, 0.846931
212761790, 11.289000, 604.533804, 276.665705, 268.161302, 269.552760, 266.903904, 0.532633
212633343, 11.028000, 3711.777278, 184.770577, 53.680387, 71.642941, 49.874755, 0.152476
212830012, 11.070000, 1882.845489, 179.509535, 100.270530, 197.868857, 111.871666, 0.170506
212590626, 11.969000, 506.511772, 67.357114, 39.580810, 58.047071, 53.709379, 0.286151
212560683, 11.621000, 74.775208, 70.922662, 55.765032, 69.102159, 66.619775, 0.653253
212560377, 11.802000, 680.815170, 31.365827, 22.152238, 30.738252, 24.817334, 0.213208
212306878, 11.773000, 8549.344704, 125.811400, 34.511376, 55.119358, 51.358474, 0.130797
212291473, 11.760000, 8486.774668, 128.569458, 43.185975, 69.364204, 47.016245, 0.146848
212694008, 11.873000, 3503.259501, 121.603135, 45.898873, 96.221298, 62.383284, 0.179626
212321144, 11.686000, 5670.711358, 128.050054, 47.936544, 104.884430, 60.113472, 0.200281
212530293, 11.225000, 163.534940, 49.141705, 40.700979, 44.053569, 38.077419, 0.852974
212718771, 11.968000, 2689.973012, 396.948954, 361.368842, 402.698875, 373.037824, 0.167044
212709232, 11.290000, 598.962090, 582.030884, 575.334306, 590.208034, 579.606057, 0.525262
212654384, 11.308000, 980.237540, 363.065252, 347.849993, 370.826355, 350.823424, 0.180058
212647763, 11.158000, 270.464920, 161.002962, 44.645215, 64.561065, 45.286090, 0.885727
212736873, 11.102000, 684.723595, 474.589224, 414.824528, 411.029272, 411.314121, 0.533369
212654621, 11.677000, 5253.871530, 119.438634, 38.339265, 101.638347, 63.386970, 0.129433
212792051, 11.023000, 568.875149, 111.255655, 64.043300, 82.039832, 48.889225, 0.525041
212279965, 11.674000, 3891.981429, 278.467037, 157.479802, 172.864594, 167.674017, 0.134772
212502571, 11.688000, 1346.365009, 84.078297, 48.851791, 47.907971, 41.723819, 0.206422
212424258, 11.575000, 3585.137911, 483.116284, 221.871898, 233.895232, 194.569986, 0.153594
212700896, 11.974000, 8620.240243, 97.608774, 47.705157, 88.445248, 62.093910, 0.131454
212796367, 11.240000, 247.536243, 84.247756, 32.963400, 109.478185, 30.100011, 0.525298
212686875, 11.210000, 1082.446526, 89.027045, 28.123644, 26.698271, 19.753593, 0.754431
212637201, 11.424000, 1027.337653, 543.169584, 541.203202, 507.288845, 498.524355, 0.133223
212298749, 11.360000, 1844.882061, 63.661105, 21.210742, 53.359754, 36.525690, 0.225924
212457176, 11.691000, 467.701181, 77.168832, 27.064795, 38.305235, 30.864414, 0.249912
212679320, 11.566000, 168.035378, 37.076348, 25.197646, 36.467850, 22.822193, 0.886420
212673868, 11.069000, 1031.929022, 186.214023, 158.069732, 186.100286, 168.670732, 0.162677
212607392, 11.991000, 450.109629, 453.086465, 192.707171, 193.270392, 188.276981, 0.258939
212624462, 11.250000, 299.198794, 295.361005, 285.869256, 285.715993, 279.592130, 0.883858
212412068, 11.698000, 1991.478098, 429.717025, 399.281267, 417.444048, 423.827418, 0.139316
